85	85_7612	2.00000000 1.38629436 0.28571429 0.26706279 31.50166952 9.71111087 31.47963211 1.00578026 9.17533075 5.43034401 6.00000000 3.17805383 0.08000000 0.07878325 25.59301210 8.27563171 23.21508684 0.29404417 23.23661099 2.35274889 15.82880000 2.76183107 -4.69140000 -4.65841000 -4.63973000	0
85	85_7710	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 1.00000000 0.69314718 0.00862069 0.00858374 25.59301210 8.27563171 23.21508684 0.03152912 3.71564556 0.18769390 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_7711	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 25.59301210 8.27563171 23.21508684 0.00000000 0.00000000 0.00000000 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_41950	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 1.00000000 0.69314718 0.01162791 0.01156082 25.59301210 8.27563171 23.21508684 0.04229788 3.71564556 0.24567698 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_50736	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 8.00000000 4.56434819 0.05594406 0.05555711 25.59301210 8.27563171 23.21508684 0.19126808 27.99655490 1.53892345 15.28290000 2.72673456 -4.35985000 -4.52588000 -4.46899000	0
85	85_13556	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 25.59301210 8.27563171 23.21508684 0.00000000 0.00000000 0.00000000 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_15282	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 25.59301210 8.27563171 23.21508684 0.00000000 0.00000000 0.00000000 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	1
85	85_44476	1.00000000 0.69314718 0.16666667 0.15415068 31.50166952 9.71111087 31.47963211 0.51426500 4.03445296 2.33906796 1.00000000 0.69314718 0.01010101 0.01005034 25.59301210 8.27563171 23.21508684 0.03684460 3.71564556 0.21665663 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_44648	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 1.00000000 0.69314718 0.01030928 0.01025650 25.59301210 8.27563171 23.21508684 0.07343196 7.39094485 2.55714104 3.18098000 1.15718933 -9.49097000 -5.74458000 -9.60073000	0
85	85_20053	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 25.59301210 8.27563171 23.21508684 0.00000000 0.00000000 0.00000000 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_22322	1.00000000 0.69314718 0.25000000 0.22314355 31.50166952 9.71111087 31.47963211 0.69744455 4.03445296 2.71186611 2.00000000 1.38629436 0.02816901 0.02797248 25.59301210 8.27563171 23.21508684 0.11655458 8.54370891 1.38016530 11.23650000 2.41916741 -5.17151000 -5.14208000 -5.24192000	0
85	85_45997	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 1.00000000 0.69314718 0.01000000 0.00995033 25.59301210 8.27563171 23.21508684 0.03648279 3.71564556 0.21470680 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_46963	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 1.00000000 0.69314718 0.01388889 0.01379332 25.59301210 8.27563171 23.21508684 0.05031870 3.71564556 0.28715946 3.18098000 1.15718933 -9.49097000 -9.22971000 -9.60073000	0
85	85_47518	1.00000000 0.69314718 0.16666667 0.15415068 31.50166952 9.71111087 31.47963211 0.70367074 6.12694952 4.34561368 6.00000000 3.17805383 0.07792208 0.07676705 25.59301210 8.27563171 23.21508684 0.30316173 25.19057158 2.39109432 14.85650000 2.69843748 -5.04511000 -4.99926000 -4.93939000	0
85	85_30776	1.00000000 0.69314718 0.20000000 0.18232156 31.50166952 9.71111087 31.47963211 0.59160746 4.03445296 2.50518942 2.00000000 1.09861229 0.03333333 0.03278982 25.59301210 8.27563171 23.21508684 0.17035189 11.14332141 1.92001716 10.84140000 2.38337214 -5.42622000 -5.37186000 -5.44214000	0
85	85_31113	1.00000000 0.69314718 0.25000000 0.22314355 31.50166952 9.71111087 31.47963211 1.11577303 8.20770598 6.82250121 1.00000000 0.69314718 0.03333333 0.03278982 25.59301210 8.27563171 23.21508684 0.08101126 2.53149306 0.22440931 12.35150000 2.51377751 -5.05588000 -5.10691000 -5.19168000	2
85	85_68807	1.00000000 0.69314718 0.20000000 0.18232156 31.50166952 9.71111087 31.47963211 0.97136253 8.20770598 6.59962987 3.00000000 1.38629436 0.04838710 0.04725288 25.59301210 8.27563171 23.21508684 0.30573785 22.17283454 4.04038108 12.44020000 2.52093316 -5.54711000 -5.43887000 -5.58952000	0
85	85_57950	2.00000000 1.38629436 0.28571429 0.26706279 31.50166952 9.71111087 31.47963211 1.32656006 13.34858377 9.49318673 7.00000000 4.27666612 0.12962963 0.12778270 25.59301210 8.27563171 23.21508684 0.56847820 33.28838278 6.16645712 29.11960000 3.37141149 -3.05945000 -3.11435000 -3.02269000	0
85	85_69575	1.00000000 0.69314718 0.14285714 0.13353139 31.50166952 9.71111087 31.47963211 0.77589212 8.20770598 6.26370183 3.00000000 1.38629436 0.05357143 0.05218575 25.59301210 8.27563171 23.21508684 0.33357051 22.17283454 4.14046000 12.55720000 2.53029421 -5.51232000 -5.42861000 -5.59744000	0
85	85_118306	0.00000000 0.00000000 0.00000000 0.00000000 31.50166952 9.71111087 31.47963211 0.00000000 0.00000000 0.00000000 5.00000000 3.46573590 0.09433962 0.09346067 25.59301210 8.27563171 23.21508684 0.33131231 18.20206725 2.50857641 19.33110000 2.96171520 -4.02440000 -4.05111000 -4.09696000	0
