22	22_283	3.00000000 2.07944154 0.33333333 0.31608155 25.58089730 8.10685631 25.52634115 1.26352513 14.19436718 7.80263398 7.00000000 3.68887945 0.06086957 0.06016555 21.81180125 7.33634711 18.89914060 0.25753260 31.13682443 1.97970785 19.90750000 2.99109655 -4.48062000 -4.51988000 -4.40727000	2
22	22_1289	2.00000000 1.38629436 0.22222222 0.21072103 25.58089730 8.10685631 25.52634115 0.78505964 8.67199928 4.45795824 4.00000000 2.19722458 0.02739726 0.02721130 21.81180125 7.33634711 18.89914060 0.11055206 16.60301483 0.66381471 9.94449000 2.29701863 -9.49097000 -9.22971000 -9.60073000	0
22	22_36504	2.00000000 1.38629436 0.20000000 0.19062036 25.58089730 8.10685631 25.52634115 0.76442366 9.35936192 4.95744793 10.00000000 4.60517019 0.07518797 0.07424494 21.81180125 7.33634711 18.89914060 0.30347476 42.53096567 2.29151117 23.21700000 3.14488477 -3.61582000 -3.81997000 -3.58206000	0
22	22_5396	1.00000000 0.69314718 0.25000000 0.22314355 25.58089730 8.10685631 25.52634115 0.79291579 4.83932182 3.44731354 4.00000000 2.48490665 0.03200000 0.03180969 21.81180125 7.33634711 18.89914060 0.14460862 18.56308291 1.38922088 13.82310000 2.62634111 -5.25666000 -5.14108000 -5.29722000	0
22	22_5468	4.00000000 2.77258872 0.66666667 0.61660272 25.58089730 8.10685631 25.52634115 2.41930239 20.05421285 13.01132422 4.00000000 2.48490665 0.11428571 0.11191161 21.81180125 7.33634711 18.89914060 0.48499950 18.56308291 3.36506028 26.19980000 3.26575178 -3.91337000 -3.87763000 -3.76496000	0
22	22_49722	5.00000000 3.17805383 0.31250000 0.29965690 25.58089730 8.10685631 25.52634115 1.31596154 25.57658075 10.07277264 9.00000000 4.68213123 0.06766917 0.06708271 21.81180125 7.33634711 18.89914060 0.28828872 39.82858754 2.27384728 23.07340000 3.13868044 -4.29978000 -4.32914000 -4.16929000	2
22	22_41063	1.00000000 0.69314718 0.05882353 0.05715841 25.58089730 8.10685631 25.52634115 0.28148724 5.52668445 2.75757751 6.00000000 3.17805383 0.04347826 0.04311519 21.81180125 7.33634711 18.89914060 0.17496950 24.99978237 1.36905648 17.18920000 2.84428128 -4.60093000 -4.61371000 -4.54170000	0
22	22_41065	4.00000000 2.77258872 0.33333333 0.32017083 25.58089730 8.10685631 25.52634115 1.39219930 20.05421285 10.43711693 14.00000000 5.81711116 0.09150327 0.09028965 21.81180125 7.33634711 18.89914060 0.38037068 61.59713175 2.68845582 24.12320000 3.18317403 -4.22637000 -4.24745000 -4.08392000	2
22	22_49906	3.00000000 2.07944154 0.18750000 0.18187387 25.58089730 8.10685631 25.52634115 0.80795085 14.88172982 6.94098190 3.00000000 1.79175947 0.02521008 0.02503530 21.81180125 7.33634711 18.89914060 0.09570527 11.68044625 0.56201634 14.77990000 2.69326815 -4.77959000 -4.81040000 -4.80830000	1
22	22_6755	4.00000000 2.77258872 0.57142857 0.53412557 25.58089730 8.10685631 25.52634115 2.15197920 20.05421285 12.42888813 0.00000000 0.00000000 0.00000000 0.00000000 21.81180125 7.33634711 18.89914060 0.00000000 0.00000000 0.00000000 26.82270000 3.28924854 -3.85541000 -3.12141000 -3.12141000	0
